File,Number,Offset,Japanese,English,Centering,References,width,height,lineheight
bvm_decmp/m/063/before.bvmc,0x1,0xa,"omegac","",0x0,0x1 0x6d 0x0,196,42,14
bvm_decmp/m/063/before.bvmc,0x2,0x11,"カーゴ１","",0x0,0x1 0x6f 0x0,196,42,14
bvm_decmp/m/063/before.bvmc,0x3,0x1a,"カーゴ注１","",0x0,0x1 0x71 0x0,196,42,14
bvm_decmp/m/063/before.bvmc,0x4,0x25,"busttank","",0x0,0x3 0x88 0x95 0xa2 0x0,196,42,14
bvm_decmp/m/063/before.bvmc,0x5,0x2e,"バスタータンク１","",0x0,0x1 0x8a 0x0,196,42,14
bvm_decmp/m/063/before.bvmc,0x6,0x3f,"バスタータンク注１","",0x0,0x1 0x8c 0x0,196,42,14
bvm_decmp/m/063/before.bvmc,0x4,0x25,"busttank","",0x0,0x3 0x88 0x95 0xa2 0x0,196,42,14
bvm_decmp/m/063/before.bvmc,0x7,0x52,"バスタータンク２","",0x0,0x1 0x97 0x0,196,42,14
bvm_decmp/m/063/before.bvmc,0x8,0x63,"バスタータンク注２","",0x0,0x1 0x99 0x0,196,42,14
bvm_decmp/m/063/before.bvmc,0x4,0x25,"busttank","",0x0,0x3 0x88 0x95 0xa2 0x0,196,42,14
bvm_decmp/m/063/before.bvmc,0x9,0x76,"バスタータンク３","",0x0,0x1 0xa4 0x0,196,42,14
bvm_decmp/m/063/before.bvmc,0xa,0x87,"バスタータンク注３","",0x0,0x1 0xa6 0x0,196,42,14
bvm_decmp/m/063/before.bvmc,0xb,0x9a,"カーゴルート１","",0x0,0x1 0xb3 0x0,196,42,14
bvm_decmp/m/063/before.bvmc,0xc,0xa9,"終点","",0x0,0xb 0xb5 0x19c 0x1b5 0x1ce 0x24f 0x268 0x281 0x29a 0x383 0x3a3 0x3bc 0x0,196,42,14
bvm_decmp/m/063/before.bvmc,0xd,0xae,"カメラ１","",0x0,0x1 0xc9 0x0,196,42,14
bvm_decmp/m/063/before.bvmc,0xe,0xb7,"開始イベント終","",0x0,0x1 0xf4 0x0,196,42,14
bvm_decmp/m/063/before.bvmc,0xf,0xc6,"Func001A016C","",0x0,0x1 0xfa 0x0,196,42,14
bvm_decmp/m/063/before.bvmc,0x10,0xd3,"終了","",0x0,0x1 0x122 0x0,196,42,14
bvm_decmp/m/063/before.bvmc,0x11,0xd8,"イベント２ 開始","",0x0,0x1 0x144 0x0,196,42,14
bvm_decmp/m/063/before.bvmc,0x12,0xe8,"カメラ２＿２","",0x0,0x1 0x149 0x0,196,42,14
bvm_decmp/m/063/before.bvmc,0x13,0xf5,"メリッサ＿驚く","",0x0,0x1 0x161 0x0,196,42,14
bvm_decmp/m/063/before.bvmc,0x14,0x104,"メリッサ","",0x0,0x0 0xd 0x168 0x170 0x17f 0x187 0x18f 0x1f8 0x361 0x47c 0x4bb 0x4e8 0x540 0x560 0x5a0,196,42,14
bvm_decmp/m/063/before.bvmc,0x15,0x10d,"あれは……
/c5コマンドティーガー/c3！？","",0x0,0x0 0x1 0x16b,196,42,14
bvm_decmp/m/063/before.bvmc,0x14,0x104,"メリッサ","",0x0,0x0 0xd 0x168 0x170 0x17f 0x187 0x18f 0x1f8 0x361 0x47c 0x4bb 0x4e8 0x540 0x560 0x5a0,196,42,14
bvm_decmp/m/063/before.bvmc,0x16,0x136,"ベルソン重工が発表した
軍事用マリオネーションギア
だよ。","",0x0,0x0 0x1 0x173,196,42,14
bvm_decmp/m/063/before.bvmc,0x17,0x171,"メリッサ＿真剣","",0x0,0x0 0x1 0x179,196,42,14
bvm_decmp/m/063/before.bvmc,0x14,0x104,"メリッサ","",0x0,0x0 0xd 0x168 0x170 0x17f 0x187 0x18f 0x1f8 0x361 0x47c 0x4bb 0x4e8 0x540 0x560 0x5a0,196,42,14
bvm_decmp/m/063/before.bvmc,0x18,0x180,"オートメーションによる量産化
を、世界ではじめて成功させた
人形。","",0x0,0x0 0x1 0x182,196,42,14
bvm_decmp/m/063/before.bvmc,0x14,0x104,"メリッサ","",0x0,0x0 0xd 0x168 0x170 0x17f 0x187 0x18f 0x1f8 0x361 0x47c 0x4bb 0x4e8 0x540 0x560 0x5a0,196,42,14
bvm_decmp/m/063/before.bvmc,0x19,0x1c3,"工場のベルトコンベアーで
生まれる、冷たい戦闘機械さ。","",0x0,0x0 0x1 0x18a,196,42,14
