File,Number,Offset,Japanese,English,Centering,References,width,height,lineheight
bvm_decmp/m/096/before.bvmc,0x1,0x9,"carspr","",0x0,0x1 0x78 0x0,196,42,14
bvm_decmp/m/096/before.bvmc,0x2,0x10,"敵１","",0x0,0x1 0x7e 0x0,196,42,14
bvm_decmp/m/096/before.bvmc,0x3,0x15,"敵注１","",0x0,0x1 0x80 0x0,196,42,14
bvm_decmp/m/096/before.bvmc,0x4,0x1c,"輪工房","",0x0,0x1 0x87 0x0,196,42,14
bvm_decmp/m/096/before.bvmc,0x5,0x23,"カメラ１","",0x0,0x1 0x92 0x0,196,42,14
bvm_decmp/m/096/before.bvmc,0x6,0x2c,"十文字＿ニヤリ","",0x0,0x3 0xa4 0x168 0x29e 0x0,196,42,14
bvm_decmp/m/096/before.bvmc,0x7,0x3b,"十文字","",0x0,0x9 0xaf 0x13a 0x158 0x15f 0x16d 0x174 0x221 0x228 0x2a3 0x0,196,42,14
bvm_decmp/m/096/before.bvmc,0x8,0x42,"ふむ。","",0x0,0x2 0xb1 0x298 0x0,196,42,14
bvm_decmp/m/096/before.bvmc,0x9,0x49,"オーギュスト＿微笑","",0x0,0x2 0xb7 0x291 0x0,196,42,14
bvm_decmp/m/096/before.bvmc,0xa,0x5c,"オーギュスト","",0x0,0xf 0xbc 0xc9 0xcf 0x10e 0x183 0x18a 0x199 0x1a0 0x1a7 0x1ff 0x236 0x23d 0x296 0x2c0 0x2c7 0x0,196,42,14
bvm_decmp/m/096/before.bvmc,0xb,0x69,"テストの結果も悪くない。
これで完成といって
よいだろう。","",0x0,0x1 0xbe 0x0,196,42,14
bvm_decmp/m/096/before.bvmc,0xc,0xa4,"オーギュスト＿うれしい","",0x0,0x2 0xc4 0x109 0x0,196,42,14
bvm_decmp/m/096/before.bvmc,0xa,0x5c,"オーギュスト","",0x0,0xf 0xbc 0xc9 0xcf 0x10e 0x183 0x18a 0x199 0x1a0 0x1a7 0x1ff 0x236 0x23d 0x296 0x2c0 0x2c7 0x0,196,42,14
bvm_decmp/m/096/before.bvmc,0xd,0xbb,"素晴らしい出来だ。","",0x0,0x1 0xcb 0x0,196,42,14
bvm_decmp/m/096/before.bvmc,0xa,0x5c,"オーギュスト","",0x0,0xf 0xbc 0xc9 0xcf 0x10e 0x183 0x18a 0x199 0x1a0 0x1a7 0x1ff 0x236 0x23d 0x296 0x2c0 0x2c7 0x0,196,42,14
bvm_decmp/m/096/before.bvmc,0xe,0xce,"我ら２人が共同制作した
だけのことはある。","",0x0,0x1 0xd1 0x0,196,42,14
bvm_decmp/m/096/before.bvmc,0xf,0xf9,"主人公＿微笑","",0x0,0x1 0xf1 0x0,196,42,14
