File,Number,Offset,Japanese,English,Centering,References,width,height,lineheight
bvm_decmp/m/010/before.bvmc,0x1,0x8,"Japan04","",0x0,0x1 0x6d 0x0,196,42,14
bvm_decmp/m/010/before.bvmc,0x2,0x10,"談話室","",0x0,0x1 0x75 0x0,196,42,14
bvm_decmp/m/010/before.bvmc,0x3,0x17,"dogtruck","",0x0,0x1 0x82 0x0,196,42,14
bvm_decmp/m/010/before.bvmc,0x4,0x20,"カメラ１","",0x0,0x1 0x85 0x0,196,42,14
bvm_decmp/m/010/before.bvmc,0x5,0x29,"ガロイ親方＿戦闘中真剣","",0x0,0x4 0x98 0xb8 0xff 0x150 0x0,196,42,14
bvm_decmp/m/010/before.bvmc,0x6,0x40,"ガロイ親方","",0x0,0x10 0x9f 0xa5 0xbd 0xc3 0xc9 0x104 0x10b 0x112 0x119 0x120 0x127 0x12e 0x155 0x15c 0x163 0x16a 0x0,196,42,14
bvm_decmp/m/010/before.bvmc,0x7,0x4b,"やはり、先立つものは金だな。","",0x0,0x1 0xa1 0x0,196,42,14
bvm_decmp/m/010/before.bvmc,0x6,0x40,"ガロイ親方","",0x0,0x10 0x9f 0xa5 0xbd 0xc3 0xc9 0x104 0x10b 0x112 0x119 0x120 0x127 0x12e 0x155 0x15c 0x163 0x16a 0x0,196,42,14
bvm_decmp/m/010/before.bvmc,0x8,0x68,"最新式のマリオネーションギア
を買うにも、金がなければな。","",0x0,0x1 0xa7 0x0,196,42,14
bvm_decmp/m/010/before.bvmc,0x9,0xa3,"ケイ＿がっくりＬ","",0x0,0x1 0xac 0x0,196,42,14
bvm_decmp/m/010/before.bvmc,0xa,0xb4,"ケイ","",0x0,0x2 0xb1 0x13c 0x0,196,42,14
bvm_decmp/m/010/before.bvmc,0xb,0xb9,"やっぱ、最新式は高いなぁ……。","",0x0,0x1 0xb3 0x0,196,42,14
bvm_decmp/m/010/before.bvmc,0x5,0x29,"ガロイ親方＿戦闘中真剣","",0x0,0x4 0x98 0xb8 0xff 0x150 0x0,196,42,14
bvm_decmp/m/010/before.bvmc,0x6,0x40,"ガロイ親方","",0x0,0x10 0x9f 0xa5 0xbd 0xc3 0xc9 0x104 0x10b 0x112 0x119 0x120 0x127 0x12e 0x155 0x15c 0x163 0x16a 0x0,196,42,14
bvm_decmp/m/010/before.bvmc,0xc,0xd8,"そこでだ。","",0x0,0x1 0xbf 0x0,196,42,14
bvm_decmp/m/010/before.bvmc,0x6,0x40,"ガロイ親方","",0x0,0x10 0x9f 0xa5 0xbd 0xc3 0xc9 0x104 0x10b 0x112 0x119 0x120 0x127 0x12e 0x155 0x15c 0x163 0x16a 0x0,196,42,14
bvm_decmp/m/010/before.bvmc,0xd,0xe3,"今日は、
仕事をしてもらうぞ。","",0x0,0x1 0xc5 0x0,196,42,14
bvm_decmp/m/010/before.bvmc,0x6,0x40,"ガロイ親方","",0x0,0x10 0x9f 0xa5 0xbd 0xc3 0xc9 0x104 0x10b 0x112 0x119 0x120 0x127 0x12e 0x155 0x15c 0x163 0x16a 0x0,196,42,14
bvm_decmp/m/010/before.bvmc,0xe,0x102,"マリオネーションギアで
作業をするんだ。","",0x0,0x0 0x1 0xcb,196,42,14
bvm_decmp/m/010/before.bvmc,0xf,0x12b,"メリッサ＿基本姿勢","",0x0,0x0 0x2 0xd1 0x20a,196,42,14
bvm_decmp/m/010/before.bvmc,0x10,0x13e,"メリッサ","",0x0,0x0 0x6 0xd7 0xe6 0xee 0xf6 0x216 0x21e,196,42,14
bvm_decmp/m/010/before.bvmc,0x11,0x147,"旧式とはいえ、せっかくマリオ
ネーションギアがあるんだし、
活用しないとね。","",0x0,0x0 0x1 0xda,196,42,14
bvm_decmp/m/010/before.bvmc,0x12,0x194,"メリッサ＿しょうがないな","",0x0,0x0 0x1 0xe0,196,42,14
bvm_decmp/m/010/before.bvmc,0x10,0x13e,"メリッサ","",0x0,0x0 0x6 0xd7 0xe6 0xee 0xf6 0x216 0x21e,196,42,14
bvm_decmp/m/010/before.bvmc,0x13,0x1ad,"しっかり稼いでね。","",0x0,0x0 0x1 0xe9,196,42,14
bvm_decmp/m/010/before.bvmc,0x10,0x13e,"メリッサ","",0x0,0x0 0x6 0xd7 0xe6 0xee 0xf6 0x216 0x21e,196,42,14
